	Прайс-лист для консультантов компании АРГО					
	Действителен для консультантов компании АРГО на момент публикации 01.01.2011					
Код	Наименование	Блок, шт.	Цена*, руб.	Очки		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
2910	Сыворотка омолаживающая, тестер, 5 мл	5	19	0		
	Уход за комбинированной и жирной кожей лица					
0931	Гель-актив себоконтроль SPF-5, 30 мл	9	177	11		
2911	Гель-актив себоконтроль SPF-5, тестер, 5 мл	5	19	0		
0932	Крем-антиоксидант, 50 мл	10	164	10		
2912	Крем-антиоксидант, тестер, 5 мл	5	19	0		
0933	Лосьон-тоник противовоспалительный, 200 мл	8	297	18		
0934	Маска стягивающая очищающая, 50 мл	6	159	10		
2913	Маска стягивающая очищающая, тестер, 5 мл	5	19	0		
0935	Пенка для умыв. с экстр. кр. листьев виногр. – для норм. и комб. кожи, 200 мл	8	212	13		
	Уход за кожей тела					
0941	Крем-бальзам для ног бактерицидный, 100 мл	10	248	15		
2914	Крем-бальзам для ног бактерицидный, тестер, 5 мл	5	19	0		
0994	Крем-гель для душа расслабляющий, 200 мл	8	158	10		
0942	Масло для тела увлажняющее, 150 мл	6	248	15		
0943	Мыло жидкое антисептическое, 250 мл	5	246	15		
0944	Пена для ванн релаксирующая, 300 мл	7	228	14		
0945	Пенка для интимного ухода, 200 мл	8	229	14		
0996	Пудра жидкая для тела парфюмированная, 150 мл	6	424	26		
2915	Пудра жидкая для тела парфюмированная, тестер, 5 мл	5	19	0		
0948	Фитокрем для рук и ногтей, 75 мл	10	178	11		
2916	Фитокрем для рук и ногтей, тестер, 5 мл	5	19	0		
	Уход за волосами					
0951	Кондиционер-ополаскиватель, 150 мл	7	196	12		
2917	Кондиционер-ополаскиватель, тестер, 50 мл	5	66	4		
0953	Лосьон для укрепления и роста волос, 150 мл	6	242	15		
0954	Шампунь балансирующий три в одном, 200 мл	11	212	13		
2918	Шампунь балансирующий три в одном, тестер, 50 мл	5	55	4		
0955	Шампунь профилактический, 200 мл	11	210	13		
2919	Шампунь профилактический, тестер, 50 мл	5	55	4		
	Средства для мужчин					
0961	Актив-гидратант после бритья, 50 мл	10	141	9		
2920	Актив-гидратант после бритья, тестер, 5 мл	5	19	0		
0969	Актив-дезодорант для мужчин, 50 мл	7	125	8		
0968	Вода туалетная для мужчин "Лидер", 8 мл	10	247	15		
0962	Гель для душа бодрящий, 200 мл	8	140	9		
0963	Лосьон после бритья тонизирующий, 150 мл	6	178	11		
0965	Масло для бритья, два в одном, 30 мл	6	180	11		
	Средства для детей					
0991	Дымка для тела SPF-25 "Аргоша", 100 мл	1	317	17		
0971	Крем детский с календулой "Аргоша", 50 мл	10	129	8		
2921	Крем детский с календулой "Аргоша", тестер, 5 мл	5	19	0		
0972	Масло противовоспалительное с шиповником "Аргоша", 150 мл	10	161	10		
0973	Молочко бархатистое с маслом моркови "Аргоша", 150 мл	10	174	11		
2922	Молочко бархатистое с маслом моркови "Аргоша", тестер, 5 мл	5	19	0		
0974	Пена для ванн с pH 5,5 "Аргоша", 300 мл	7	164	10		
0975	Пенка для умывания с азуленом "Аргоша", 200 мл	8	207	13		
0976	Шампунь без слез с ромашкой "Аргоша", 200 мл	10	145	9		
	Специальные косметические средства					
0981	Духи "Мой стиль", 5 мл	10	245	15		
0983	Крем тональный 01 бежевый, 30 мл	1	345	21		
2923	Крем тональный 01 бежевый, тестер, 5 мл	5	19	0		
0984	Крем тональный 01 светло-бежевый, 30 мл	1	345	21		
2924	Крем тональный 01 светло-бежевый, тестер, 5 мл	5	19	0		
0985	Крем тональный 02 пастельный, 30 мл	1	345	21		
2925	Крем тональный 02 пастельный, тестер, 5 мл	5	19	0		
0986	Крем тональный 02 светло-пастельный, 30 мл	1	345	21		
2926	Крем тональный 02 светло-пастельный, тестер, 5 мл	5	19	0		
	Солнцезащитные средства					
0993	Спрей для тела солнцезащитный SPF-30, 150 мл	1	335	18		
	ЗАО НПФ "Новь"					
0185	Ассорти "Маски", 90 г (6 пакетиков по 15 г в наборе)	10	119	7		
0186	Ассорти "Скрабы", 105 г (7 пакетиков по 15 г в наборе)	10	119	7		
0142	Гель-скраб "Кия" с экстрактом алоэ, 200 г	10	205	14		
0144	Гель-скраб "Кия" с экстрактом ромашки, 200 г	10	205	14		
0146	Гель-скраб "Кия" с экстрактом череды, 200 г	10	205	14		
0182	Крем-маска "Княжна", 130 г	9	155	11		
0156	Крем-маска "Княжна", 80 г	15	130	8		
0149	Маска косметическая "Клеопатра", 200 г	10	162	11		
0151	Маска косметическая "Минеральная", 200 г	10	162	11		
0188	Маска косметическая "Царица", 150 г (10 пакетиков по 15 г)	10	167	11		
0179	Маска-лифтинг "Чаровница", 150 г	9	143	9		
0154	Масло косметическое КИЯ, 30 мл	10	255	17		
0158	Пудра-сорбент "Кия", 60 г	6	209	14		
0175	Скраб "Кия" "Ванильная карамель", 200 г	10	205	14		
0176	Скраб "Кия" "Лимон", 200 г	10	205	14		
0184	Скраб "Нежный" "Пудровая нежность", 130 г	9	143	9		
0177	Скраб "Нежный" "Пудровая нежность", 80 г	15	143	9		
0183	Скраб "Нежный", 130 г	9	141	9		
0160	Скраб "Нежный", 80 г	15	142	9		
	ООО "НИИ ЛОП и НТ"					
0251	Масло косметическое "l'amour sucre", 125 мл	4	423	25		
0252	СПА-скраб "l'amour sucre", 300 мл	3	423	25		
	ООО "Биолит"					
0380	Бальзам "Чистотел", 75 мл	10	492	35		
0393	Бальзам "Чистотел", туба, 20 мл	5	197	15		
0351	Бальзам для волос, 50 мл	20	79	6		
0352	Ванна скипидарная N1, 250 мл	5	285	22		
0353	Ванна скипидарная N2, 250 мл	5	294	22		
0385	Гель "Эплир", 20 мл	10	92	7		
0373	Гель для интимной гигиены "Блаженство", 20 мл	10	92	7		
0354	Гель против ушибов "Арктика", 30 мл	10	103	8		
0355	Гель рассасывающий "Мамавит", 50 мл	7	279	22		
0377	Концентрат березовый для ног "Бетулан", кашицеобразный продукт, 40 г	20	54	4		
0378	Концентрат на основе молочной сыворотки, жидкость, 150 мл	4	162	12		
0374	Концентрат с экстрактом корня лопуха, жидкость, 150 мл	4	186	14		
0381	Концентрат с экстрактом листа крапивы, жидкость, 150 мл	4	162	12		
0387	Крем "Ширлайн", 50 мл	14	105	8		
0386	Крем "Эплир", 50 мл	12	181	14		
0357	Крем антиаллергический "Солхинол", 30 мл	10	103	8		
0358	Крем антиварикозный "Венорм", 50 мл	14	128	10		
0359	Крем антигрибковый "Микодонт", 30 мл	10	103	8		
0360	Крем антипсориазный "Пикладол", 30 мл	10	103	8		
0382	Крем массажный "Мумие", 50 мл	14	142	11		
0361	Крем массажный противовоспалительный "Эсобел", 50 г	14	147	11		
0362	Крем массажный с экстрактом сабельника "Эсобел", 50 мл	14	147	11		
0363	Крем противовоспалительный "Флорента", 30 мл	10	90	7		
0383	Крем с экстрактом каллизии душистой "Эсобел", 50 мл	14	147	11		
0364	Маска восстанавливающая и питательная, 75 мл	14	133	10		
0365	Маска для быстрого восстановления кожи, 75 мл	14	133	10		
0379	Маска на основе молочной сыворотки, 150 мл	4	162	12		
0366	Маска очищающая и увлажняющая, 75 мл	14	133	10		
0376	Маска с экстрактом корня лопуха, 150 мл	8	169	13		
0384	Маска с экстрактом крапивы, 150 мл	4	162	12		
0372	Масло "Эплир", 10 мл	30	66	5		
0371	Соль для ванн "Эсобел", гранулы, 50 г	14	118	9		
	ООО "Дон"					
1038	Бальзам для губ "Поцелуй", 10 мл	9	81	6		
1001	Гель для антисептической обработки рук "Санитар", 75 мл	8	81	6		
1031	Гель для душа "Пихтовый", туба, 200 мл	6	127	9		
1024	Дезодорант-антиперспирант "Этна", жидкость, 125 мл	7	124	9		
1006	Крем антицеллюлитный "Форма А", 100 мл	8	184	13		
1007	Крем для проблемной кожи "Бэлль", 50 мл	8	130	9		
1032	Крем для тела  восстанавливающий "Форма А", 200 мл	6	170	12		
1027	Крем от комаров и мошек "Акомарин", 125 мл	7	112	8		
1009	Крем, усиливающий пигментацию "Витасан", 100 мл	4	464	33		
1022	Крем-бальзам "Артро-Хвоя", 50 мл	15	153	11		
1011	Крем-бальзам "Донна", 50 мл	8	128	9		
1028	Крем-бальзам "Зимний", 50 мл	15	140	10		
1026	Крем-бальзам "Таежный", 50 мл	15	160	11		
1023	Крем-бальзам "Целитель", 50 мл	15	153	11		
1015	Крем-дезодорант для ног "Степ", 50 мл	8	131	9		
1030	Лед косметич. отбеливающий "Аврора", лосьон для пригот. льда, 200 мл	6	110	8		
1016	Лосьон для размягчения огрубевшей кожи, жидкость, 10 мл	9	94	7		
1037	Набор пробников продукции ООО "Дон" (32 пакетика по 3 мл) 	8	287	10		
1018	Средство для сухой чистки рук "Автошик", 125 мл	7	82	6		
1020	Средство по уходу за ногтями "Миг", порошок, 50 г	4	117	9		
1025	Средство по уходу за полостью рта "АргоДент", 200 мл	6	145	10		
	ООО НПФ "Марианна"					
1147	Аромаэмульсия "Мерцание звезд", "Ниагара", 8 мл	6	74	5		
1148	Аромаэмульсия "Мерцание звезд", "Фитнес", 8 мл	6	74	5		
1149	Аромаэмульсия "Мерцание звезд", "Энергия", 8 мл	6	74	5		
1140	Эмульсия "Рициниол" "Камертон", 10 мл	6	74	5		
1139	Эмульсия "Рициниол" "Лавандовый", 10 мл	6	74	5		
1141	Эмульсия "Рициниол" "Молодость", 10 мл	6	74	5		
1142	Эмульсия "Рициниол" "Сильфида", 10 мл	6	74	5		
1143	Эмульсия "Рициниол" "Ясный взор", 10 мл	6	74	5		
1113	Эмульсия "Рициниол" (базовый), 15 мл	6	100	7		
1104	Эмульсия "Рициниол" (базовый), 30 мл	8	161	11		
1144	Эмульсия "Рициниол" (базовый), 60 мл	3	282	20		
1112	Эмульсия "Рициниол" с маслом шалфея, 15 мл	6	116	8		
1102	Эмульсия "Рициниол" с маслом шалфея, 30 мл	8	192	13		
1145	Эмульсия "Рициниол" с маслом шалфея, 60 мл	3	339	23		
1114	Эмульсия "Рициниол-В", 15 мл	6	117	8		
