	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.04.2013					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
	ЗАО НПФ "Новь"					
0623	Драже с калиной "Помогуша", 80 г	157	10	6		
0624	Драже с облепихой "Помогуша", 80 г	157	10	6		
0625	Драже с прополисом "Помогуша", 80 г	157	10	6		
0612	Конфеты обогащенные пробиотические "Бифидопан", 70 г	241	15	6		
0613	Конфеты обогащенные пробиотические "Лактопан", 70 г	236	15	6		
0615	Конфеты обогащенные пробиотические "Пробиопан", 60 г	254	16	6		
0616	Ферропан, капсулы, 20 шт	174	11	6		
0619	Холепаль, капсулы, 30 шт	340	21	6		
0617	Эргопан, капсулы, 30 шт	209	13	6		
	ООО "Апифарм"					
0726	Адиабетон, капсулы, 100 шт	636	40	6		
0701	Аргосластин, таблетки, 200 шт	196	13	10		
0706	Вазолептин, таблетки, 50 шт	376	23	10		
0720	Гемолептин, таблетки, 50 шт	376	23	10		
0707	Гепатолептин, таблетки, 50 шт	376	23	10		
0715	Карамель леденцовая "Плантико Кардиолептин", 33 г	46	3	5		
0717	Карамель леденцовая "Плантико Лептопротект", 33 г	46	3	5		
0708	Кардиолептин, таблетки, 50 шт	376	23	10		
0702	Каталитин, таблетки, 100 шт	728	47	5		
0703	Каталитин, таблетки, 40 шт	304	20	10		
0722	Конц. сухой напитка безалкогольного "Алкостоп", 5 пакетов по 10 г	243	16	5		
0725	Концентрат сухой безалкогольный "Варико-стоп",  20 пакетов по 10 г	487	31	3		
0724	Концентрат сухой безалкогольный "Инфлю-стоп", 10 пакетов по 10 г	255	16	6		
0723	Концентрат сухой безалкогольный "Стоп-аллерг", 10 пакетов по 10 г	318	20	6		
0709	Лептоник, таблетки, 50 шт	376	23	10		
0710	Лептопротект, таблетки, 50 шт	376	23	10		
0711	Лептоседин, таблетки, 50 шт	376	23	10		
0721	Мумичага 100, таблетки, 100 шт	487	31	5		
0704	Набор "Рецепт успеха": Каталитин + Хитолан + Аргосластин + Лептоник	2760	170	1		
0712	Нефролептин, таблетки, 50 шт	376	23	10		
0718	Офтальмолептин, таблетки, 50 шт	376	23	10		
0705	Хитолан, таблетки, 40 шт	355	22	10		
0719	Хондролептин, таблетки, 50 шт	376	23	10		
0713	Энтеролептин, таблетки, 50 шт	376	23	10		
	Компания "AD Medicine LLC"					
0815	АнгиОмега Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0801	Анти-Оксидант, коллоидная фитоформула, 237 мл	1570	90	6		
0807	Артро Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0818	БиоКлинзинг, коллоидная фитоформула, 237 мл	1570	90	6		
0808	Брейн Бустер, коллоидная фитоформула, 237 мл	1570	90	6		
0810	Бьюти Нэчурал, коллоидная фитоформула, 237 мл	1570	90	6		
0813	Визио Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0819	Гастеро Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0811	Детокс, коллоидная фитоформула, 237 мл	1570	90	6		
0802	Имьюн Саппорт, коллоидная фитоформула, 237 мл	1570	90	6		
0803	Кардио Саппорт, коллоидная фитоформула, 237 мл	1570	90	6		
0820	Лайф Малти-Фактор, коллоидная фитоформула, 237 мл	1570	90	6		
0804	Мейл Эктив Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0812	Ментал Комфорт, коллоидная фитоформула, 237 мл	1570	90	6		
0821	Нефрин Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0809	Остео Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0822	Реотон Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0817	Слип Контрол, коллоидная фитоформула, 237 мл	1570	90	6		
